Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-10-25,20:41:15,"""CNR4309415""",Cancelled by Driver,"""CID4660879""",Premier Sedan,Inderlok,Kashmere Gate ISBT,9.4,,,,1.0,The customer was coughing/sick,,,,,,,
2024-10-18,11:10:08,"""CNR9786325""",Completed,"""CID1306175""",Bike,Karol Bagh,Patel Chowk,6.5,33.9,,,,,,,836.0,37.21,4.7,4.7,Uber Wallet
2024-07-22,17:33:18,"""CNR2724129""",Completed,"""CID9876115""",Go Sedan,Dwarka Mor,Madipur,3.5,36.1,,,,,,,875.0,43.27,5.0,4.8,Cash
2024-11-30,16:58:29,"""CNR7281057""",Completed,"""CID9461969""",Go Sedan,Tagore Garden,Udyog Bhawan,12.8,38.3,,,,,,,264.0,41.63,4.7,4.6,Cash
2024-05-09,11:40:21,"""CNR5141934""",No Driver Found,"""CID6784688""",Auto,IFFCO Chowk,Mundka,,,,,,,,,,,,,
2024-10-06,13:32:43,"""CNR9478246""",Completed,"""CID7443006""",Bike,Indraprastha,Anand Vihar ISBT,12.9,18.6,,,,,,,117.0,37.11,4.2,4.2,Debit Card
2024-07-20,10:36:14,"""CNR4705872""",Completed,"""CID3890348""",eBike,Ashram,Sohna Road,5.6,38.5,,,,,,,562.0,49.64,4.3,4.8,Credit Card
2024-05-05,19:42:43,"""CNR7418549""",Completed,"""CID3773431""",Go Mini,Jama Masjid,Mehrauli,6.0,40.5,,,,,,,90.0,39.84,4.3,4.8,Cash
2024-04-23,22:38:15,"""CNR5170949""",Cancelled by Customer,"""CID4924310""",Bike,Golf Course Road,Seelampur,12.3,,1.0,Wrong Address,,,,,,,,,
2024-02-19,16:10:55,"""CNR2098929""",Completed,"""CID6849115""",Go Sedan,Kherki Daula Toll,Badarpur,5.4,42.5,,,,,,,109.0,43.79,4.5,4.7,Uber Wallet
2024-06-14,10:32:43,"""CNR4205482""",No Driver Found,"""CID4242565""",Go Sedan,IGNOU Road,Saidulajab,,,,,,,,,,,,,
2024-10-29,06:58:37,"""CNR2054068""",Completed,"""CID6534660""",Go Sedan,Sikanderpur,Mayur Vihar,14.0,20.2,,,,,,,616.0,44.12,4.3,3.9,Credit Card
2024-06-24,22:11:22,"""CNR5843171""",No Driver Found,"""CID6556416""",Auto,Gurgaon Railway Station,Kashmere Gate ISBT,,,,,,,,,,,,,
2024-01-31,18:56:17,"""CNR4448876""",Completed,"""CID6513592""",Bike,Munirka,Hauz Khas,10.8,29.2,,,,,,,625.0,13.29,4.3,4.9,UPI
2024-01-06,09:47:59,"""CNR8224381""",Cancelled by Customer,"""CID3041690""",eBike,Narsinghpur,IFFCO Chowk,8.8,,1.0,Wrong Address,,,,,,,,,
2024-09-09,00:35:10,"""CNR3490674""",Incomplete,"""CID3895754""",Bike,Welcome,Samaypur Badli,2.9,11.3,,,,,1.0,Other Issue,520.0,17.59,,,Debit Card
2024-04-27,11:44:32,"""CNR1328493""",No Driver Found,"""CID9690465""",Uber XL,Connaught Place,Barakhamba Road,,,,,,,,,,,,,
2024-01-14,22:42:02,"""CNR4959781""",Cancelled by Driver,"""CID8626665""",Go Mini,IGNOU Road,Old Gurgaon,4.8,,,,1.0,Personal & Car related issues,,,,,,,
2024-04-04,13:27:13,"""CNR5639265""",No Driver Found,"""CID2754735""",Bike,Faridabad Sector 15,Meerut,,,,,,,,,,,,,
2024-09-05,21:47:18,"""CNR7764881""",No Driver Found,"""CID4865745""",Auto,Sohna Road,Mayur Vihar,,,,,,,,,,,,,
2024-10-08,20:54:23,"""CNR1837223""",No Driver Found,"""CID3353741""",eBike,Tagore Garden,Ashok Park Main,,,,,,,,,,,,,
2024-06-20,16:09:10,"""CNR8492898""",Cancelled by Driver,"""CID1738947""",Go Mini,Shivaji Park,Huda City Centre,7.1,,,,1.0,More than permitted people in there,,,,,,,
2024-10-20,09:17:58,"""CNR8057998""",Incomplete,"""CID3588595""",Go Sedan,Greater Kailash,Chhatarpur,6.3,25.6,,,,,1.0,Other Issue,123.0,5.67,,,Credit Card
2024-08-20,19:44:00,"""CNR3980917""",Completed,"""CID3969360""",Premier Sedan,Subhash Chowk,Gurgaon Railway Station,14.6,22.2,,,,,,,997.0,49.1,4.3,4.4,Cash
2024-11-23,23:59:18,"""CNR6771906""",Completed,"""CID5398138""",Go Mini,Huda City Centre,Sadar Bazar Gurgaon,14.1,29.6,,,,,,,314.0,3.03,4.1,4.3,UPI
2024-05-09,14:57:20,"""CNR2649199""",Completed,"""CID3551250""",Bike,Meerut,Netaji Subhash Place,11.5,33.4,,,,,,,571.0,37.67,4.6,4.8,Credit Card
2024-07-04,12:58:42,"""CNR4629934""",No Driver Found,"""CID8359605""",Auto,Indraprastha,Faridabad Sector 15,,,,,,,,,,,,,
2024-06-08,12:38:50,"""CNR2283962""",Completed,"""CID4526513""",eBike,Moti Nagar,Kanhaiya Nagar,4.9,42.8,,,,,,,361.0,13.73,4.4,3.5,Debit Card
2024-07-06,11:45:02,"""CNR2541751""",Completed,"""CID3556689""",Bike,Dwarka Mor,Shastri Park,5.5,30.1,,,,,,,111.0,3.22,4.2,4.2,Debit Card
2024-12-19,18:03:35,"""CNR6950222""",Completed,"""CID3886584""",Bike,Badarpur,Jor Bagh,13.6,27.1,,,,,,,544.0,41.08,4.8,4.1,Credit Card
2024-06-25,08:50:11,"""CNR4494329""",Completed,"""CID4607234""",Uber XL,Ashok Park Main,Chandni Chowk,5.2,35.9,,,,,,,393.0,11.89,4.3,4.2,Cash
2024-02-03,09:19:09,"""CNR9149357""",Completed,"""CID9731681""",Auto,Delhi Gate,Welcome,11.5,17.8,,,,,,,711.0,17.53,4.4,3.9,Debit Card
2024-11-30,22:57:39,"""CNR8667474""",Completed,"""CID2711709""",Auto,India Gate,Basai Dhankot,4.0,31.0,,,,,,,744.0,31.64,3.9,4.7,Uber Wallet
2024-01-08,10:24:32,"""CNR4072448""",No Driver Found,"""CID2671489""",Bike,Sikanderpur,Anand Vihar ISBT,,,,,,,,,,,,,
2024-06-13,13:32:41,"""CNR6447151""",Completed,"""CID5664113""",Go Mini,Kadarpur,Seelampur,11.9,38.5,,,,,,,559.0,22.5,5.0,3.1,Credit Card
2024-04-08,19:05:31,"""CNR4895899""",Incomplete,"""CID1302906""",eBike,Maidan Garhi,DLF Phase 3,4.7,13.7,,,,,1.0,Other Issue,577.0,10.86,,,Debit Card
2024-02-11,10:40:29,"""CNR6928826""",Completed,"""CID8989503""",Go Sedan,Mundka,Sushant Lok,9.5,29.6,,,,,,,353.0,4.66,4.2,4.2,Cash
2024-06-10,16:22:18,"""CNR6243054""",Cancelled by Driver,"""CID1592141""",Go Mini,Subhash Chowk,IIT Delhi,10.0,,,,1.0,More than permitted people in there,,,,,,,
2024-04-04,05:20:58,"""CNR8265978""",Completed,"""CID8568334""",Go Mini,Nirman Vihar,Hauz Khas,11.7,27.6,,,,,,,420.0,26.98,4.2,4.6,Cash
2024-07-12,06:38:08,"""CNR8571220""",No Driver Found,"""CID7936598""",Auto,Ashok Park Main,Green Park,,,,,,,,,,,,,
2024-08-14,17:32:42,"""CNR2568060""",Completed,"""CID3217894""",Go Mini,Shastri Nagar,Badarpur,3.4,44.6,,,,,,,871.0,25.09,3.8,4.7,Cash
2024-11-30,21:56:24,"""CNR8791022""",Completed,"""CID3620569""",Go Mini,Okhla,Keshav Puram,12.1,31.7,,,,,,,189.0,7.89,4.3,4.6,UPI
2024-04-01,14:13:23,"""CNR5434301""",No Driver Found,"""CID2786990""",Auto,Shivaji Park,Sarai Kale Khan,,,,,,,,,,,,,
2024-01-11,20:18:54,"""CNR2885342""",Completed,"""CID7256015""",eBike,Jor Bagh,Hauz Khas,6.5,33.2,,,,,,,573.0,39.4,4.6,4.9,Credit Card
2024-05-17,07:18:00,"""CNR1056561""",Cancelled by Driver,"""CID9007532""",Bike,Central Secretariat,Green Park,5.0,,,,1.0,The customer was coughing/sick,,,,,,,
2024-01-23,17:53:12,"""CNR9667436""",Cancelled by Driver,"""CID9638539""",Go Sedan,Ashram,Moti Nagar,9.1,,,,1.0,Personal & Car related issues,,,,,,,
2024-03-02,17:45:43,"""CNR7201351""",Completed,"""CID9524402""",Premier Sedan,Rohini West,IMT Manesar,8.5,31.2,,,,,,,228.0,22.3,4.1,4.4,Debit Card
2024-03-30,10:21:00,"""CNR7851737""",Completed,"""CID4534300""",Auto,Azadpur,Gurgaon Sector 56,7.5,37.1,,,,,,,321.0,48.66,4.9,3.4,Cash
2024-12-18,17:45:38,"""CNR3987638""",Cancelled by Driver,"""CID1548836""",Go Mini,Panchsheel Park,Dwarka Mor,12.2,,,,1.0,More than permitted people in there,,,,,,,
2024-05-11,18:36:20,"""CNR8881669""",Completed,"""CID1732269""",Auto,IGI Airport,Cyber Hub,13.5,41.5,,,,,,,363.0,19.65,3.0,4.6,Credit Card
2024-10-30,19:58:16,"""CNR7019669""",Completed,"""CID6321579""",Bike,Udyog Bhawan,Kashmere Gate ISBT,2.5,15.9,,,,,,,123.0,12.58,4.2,4.3,Credit Card
2024-06-11,07:22:50,"""CNR8135131""",No Driver Found,"""CID7722103""",Auto,Ghaziabad,Panipat,,,,,,,,,,,,,
2024-02-29,14:51:57,"""CNR1111701""",Cancelled by Customer,"""CID8364327""",Go Sedan,Akshardham,Anand Vihar,16.8,,1.0,Change of plans,,,,,,,,,
2024-07-31,17:48:34,"""CNR8407027""",Completed,"""CID1396110""",eBike,Peeragarhi,Sushant Lok,8.1,33.6,,,,,,,2702.0,4.16,4.2,4.6,Debit Card
2024-03-18,15:35:37,"""CNR2500623""",Cancelled by Driver,"""CID8617419""",Go Mini,Shivaji Park,IMT Manesar,10.3,,,,1.0,The customer was coughing/sick,,,,,,,
2024-12-14,15:28:41,"""CNR7636314""",Completed,"""CID3759984""",Auto,Mansarovar Park,Narsinghpur,14.9,36.0,,,,,,,585.0,15.21,4.3,4.3,UPI
2024-12-16,03:23:19,"""CNR1521267""",Cancelled by Driver,"""CID1962812""",Go Mini,Saidulajab,Madipur,8.9,,,,1.0,More than permitted people in there,,,,,,,
2024-10-30,18:52:46,"""CNR7909046""",No Driver Found,"""CID4461026""",Go Mini,Khandsa,GTB Nagar,,,,,,,,,,,,,
2024-01-04,18:52:55,"""CNR4135556""",Completed,"""CID2155639""",Auto,Nirman Vihar,IFFCO Chowk,11.6,36.3,,,,,,,879.0,18.96,3.6,4.3,Credit Card
2024-02-05,15:25:42,"""CNR3741753""",Completed,"""CID9362226""",eBike,Sonipat,Anand Vihar ISBT,3.1,24.4,,,,,,,700.0,34.97,4.3,4.3,UPI
2024-03-19,20:53:08,"""CNR1146969""",Completed,"""CID7499967""",Go Sedan,Ghitorni Village,Huda City Centre,2.9,17.0,,,,,,,306.0,18.67,4.4,4.4,Debit Card
2024-08-03,20:11:46,"""CNR4103824""",Cancelled by Driver,"""CID6646332""",Go Sedan,IGNOU Road,Chirag Delhi,5.5,,,,1.0,The customer was coughing/sick,,,,,,,
2024-02-16,08:15:18,"""CNR7872344""",Incomplete,"""CID4419074""",Auto,Ashok Park Main,Shastri Nagar,6.8,18.6,,,,,1.0,Other Issue,358.0,19.84,,,Cash
2024-02-22,07:07:12,"""CNR3340446""",Completed,"""CID4549787""",Bike,Subhash Chowk,Jasola,9.4,21.1,,,,,,,192.0,23.75,4.2,3.9,Debit Card
2024-08-28,19:21:33,"""CNR1692769""",Cancelled by Customer,"""CID9338874""",Bike,Inderlok,Dwarka Mor,14.3,,1.0,Wrong Address,,,,,,,,,
2024-12-30,16:59:28,"""CNR7052069""",Completed,"""CID2907889""",Bike,Kirti Nagar,Narsinghpur,5.6,23.3,,,,,,,383.0,22.14,4.2,4.3,Debit Card
2024-09-20,16:15:36,"""CNR2507600""",No Driver Found,"""CID5339417""",Go Mini,Sonipat,Jahangirpuri,,,,,,,,,,,,,
2024-11-28,10:17:28,"""CNR6408661""",Completed,"""CID3668854""",Auto,Manesar,Chirag Delhi,4.4,30.4,,,,,,,462.0,4.81,4.2,4.4,UPI
2024-01-30,09:35:21,"""CNR8475396""",Completed,"""CID8521576""",eBike,Ardee City,Okhla,10.0,40.1,,,,,,,96.0,32.51,4.4,4.3,Credit Card
2024-07-23,06:44:45,"""CNR1158110""",Completed,"""CID8534440""",Auto,Mundka,Connaught Place,6.1,31.8,,,,,,,126.0,28.66,4.6,4.3,Uber Wallet
2024-03-22,08:35:16,"""CNR3874238""",Completed,"""CID3236908""",Auto,Model Town,Sikanderpur,12.1,38.5,,,,,,,201.0,33.16,3.8,4.3,UPI
2024-02-17,12:22:38,"""CNR5586424""",Completed,"""CID6561932""",Go Sedan,ITO,Karol Bagh,10.1,17.6,,,,,,,2182.0,2.37,4.1,4.6,UPI
2024-10-26,20:38:16,"""CNR4063462""",Completed,"""CID3850530""",Premier Sedan,India Gate,Badarpur,8.9,27.5,,,,,,,204.0,31.01,4.1,4.1,Cash
2024-12-13,19:56:07,"""CNR8571085""",Completed,"""CID6488586""",Go Sedan,Panipat,Samaypur Badli,11.2,22.1,,,,,,,460.0,40.74,3.8,4.3,UPI
2024-09-08,10:14:26,"""CNR1103698""",No Driver Found,"""CID3140292""",Auto,Patel Chowk,Meerut,,,,,,,,,,,,,
2024-05-23,19:40:15,"""CNR3998978""",Cancelled by Driver,"""CID1805305""",eBike,Gurgaon Sector 29,Moolchand,6.7,,,,1.0,The customer was coughing/sick,,,,,,,
2024-05-23,11:10:42,"""CNR4330129""",Completed,"""CID6894000""",Go Mini,Azadpur,AIIMS,9.0,38.6,,,,,,,402.0,35.03,4.2,4.3,Credit Card
2024-10-17,18:00:12,"""CNR8997136""",Completed,"""CID4464765""",Go Mini,Shastri Nagar,Greater Kailash,9.4,40.2,,,,,,,1505.0,38.61,4.2,4.7,Debit Card
2024-05-29,13:10:51,"""CNR3487004""",Cancelled by Driver,"""CID4435883""",Auto,Saket A Block,Mayur Vihar,8.6,,,,1.0,Personal & Car related issues,,,,,,,
2024-08-02,10:09:50,"""CNR1421716""",Incomplete,"""CID9532148""",Go Sedan,Huda City Centre,Khan Market,3.3,26.9,,,,,1.0,Other Issue,71.0,6.27,,,Uber Wallet
2024-05-19,19:22:20,"""CNR1623412""",Completed,"""CID4706293""",Uber XL,Yamuna Bank,Jahangirpuri,9.3,22.2,,,,,,,203.0,23.16,4.1,4.3,UPI
2024-12-30,18:55:06,"""CNR9747051""",Completed,"""CID7162396""",Bike,MG Road,Kirti Nagar,14.3,32.9,,,,,,,225.0,37.08,4.2,4.7,UPI
2024-07-05,08:49:17,"""CNR7691609""",Completed,"""CID1012308""",Auto,Dilshad Garden,Manesar,4.4,20.9,,,,,,,60.0,11.97,4.1,4.3,Credit Card
2024-03-27,14:09:43,"""CNR3678658""",Completed,"""CID1900696""",eBike,Inderlok,Chhatarpur,4.9,21.3,,,,,,,402.0,12.79,3.6,3.7,Debit Card
2024-07-06,17:19:54,"""CNR1368711""",Cancelled by Driver,"""CID9805237""",Bike,Shastri Park,ITO,7.8,,,,1.0,The customer was coughing/sick,,,,,,,
2024-02-01,07:44:20,"""CNR2004450""",Completed,"""CID5098493""",Auto,Narsinghpur,Adarsh Nagar,12.9,18.1,,,,,,,146.0,23.01,4.8,4.7,Uber Wallet
2024-11-16,14:32:45,"""CNR6051084""",Completed,"""CID6024111""",Go Sedan,Greater Noida,INA Market,13.8,42.8,,,,,,,481.0,17.22,4.2,4.8,UPI
2024-11-13,19:30:25,"""CNR7038787""",No Driver Found,"""CID2553460""",Go Sedan,Bahadurgarh,Anand Vihar ISBT,,,,,,,,,,,,,
2024-12-27,13:56:18,"""CNR9634273""",Cancelled by Driver,"""CID7950077""",Go Mini,Khandsa,Badshahpur,3.0,,,,1.0,More than permitted people in there,,,,,,,
2024-08-10,22:52:16,"""CNR2535491""",Completed,"""CID4201778""",Auto,Delhi Gate,Ghitorni Village,11.4,22.4,,,,,,,582.0,48.64,4.2,4.2,UPI
2024-07-03,14:08:39,"""CNR8104227""",No Driver Found,"""CID4212806""",eBike,Sadar Bazar Gurgaon,Palam Vihar,,,,,,,,,,,,,
2024-03-15,15:11:59,"""CNR6462573""",Completed,"""CID3864668""",Auto,Munirka,Adarsh Nagar,3.7,19.6,,,,,,,119.0,24.82,4.6,4.2,Debit Card
2024-09-26,15:31:45,"""CNR4981690""",Completed,"""CID2724254""",Bike,Shastri Park,DLF Phase 3,4.6,16.1,,,,,,,312.0,8.05,4.6,4.9,Credit Card
2024-01-05,18:21:04,"""CNR3635728""",Completed,"""CID5835707""",Go Sedan,Panchsheel Park,Ardee City,4.6,17.1,,,,,,,63.0,33.55,4.2,4.1,Cash
2024-09-12,22:19:05,"""CNR9223391""",Cancelled by Driver,"""CID9458786""",Bike,Indraprastha,Nehru Place,11.2,,,,1.0,The customer was coughing/sick,,,,,,,
2024-06-23,05:12:40,"""CNR7625928""",Cancelled by Driver,"""CID8842111""",Premier Sedan,Jama Masjid,Maidan Garhi,4.9,,,,1.0,The customer was coughing/sick,,,,,,,
2024-09-17,08:03:55,"""CNR9029856""",Completed,"""CID1425938""",Auto,Anand Vihar ISBT,New Delhi Railway Station,3.9,19.4,,,,,,,282.0,4.68,4.2,4.3,Uber Wallet
2024-12-30,16:58:52,"""CNR7976253""",Completed,"""CID7461953""",Go Sedan,Moti Nagar,Narsinghpur,8.2,40.2,,,,,,,946.0,42.53,4.3,4.6,Credit Card
2024-07-10,01:43:47,"""CNR2939975""",Completed,"""CID1015046""",eBike,Subhash Nagar,DLF Phase 3,14.4,28.7,,,,,,,293.0,47.09,4.4,4.6,UPI
2024-04-01,21:20:17,"""CNR7001276""",No Driver Found,"""CID9763205""",Auto,Jasola,Chhatarpur,,,,,,,,,,,,,
2024-01-31,09:40:36,"""CNR9099499""",Completed,"""CID1801291""",Premier Sedan,Anand Vihar ISBT,Saket A Block,8.9,29.7,,,,,,,208.0,20.1,4.3,4.2,Debit Card
2024-08-28,21:51:56,"""CNR6089464""",Completed,"""CID1742177""",Auto,Gurgaon Sector 29,Kashmere Gate,5.8,30.4,,,,,,,1091.0,46.53,4.6,4.3,Uber Wallet
2024-07-28,19:14:31,"""CNR1418921""",Completed,"""CID6434058""",Auto,Ashok Park Main,Patel Chowk,12.8,23.7,,,,,,,404.0,41.82,4.1,4.9,UPI
2024-09-05,21:11:42,"""CNR9488713""",No Driver Found,"""CID5429798""",Go Mini,Netaji Subhash Place,Indraprastha,,,,,,,,,,,,,
2024-03-31,11:14:18,"""CNR2372962""",Cancelled by Driver,"""CID6670622""",Premier Sedan,Tagore Garden,Central Secretariat,3.0,,,,1.0,Personal & Car related issues,,,,,,,
2024-11-22,11:51:57,"""CNR8194689""",Cancelled by Customer,"""CID1995138""",Auto,Malviya Nagar,Delhi Gate,17.1,,1.0,Wrong Address,,,,,,,,,
2024-12-30,20:58:07,"""CNR9600174""",Completed,"""CID5497146""",Bike,Noida Sector 18,Greater Kailash,3.6,37.1,,,,,,,1394.0,8.47,4.1,4.3,Uber Wallet
2024-03-10,16:29:23,"""CNR9969790""",Completed,"""CID8479084""",Auto,Shastri Nagar,Sultanpur,13.7,38.6,,,,,,,464.0,19.42,4.3,4.7,Credit Card
2024-06-21,06:41:27,"""CNR5575817""",Cancelled by Driver,"""CID8988475""",Go Mini,Kanhaiya Nagar,Dilshad Garden,8.5,,,,1.0,The customer was coughing/sick,,,,,,,
2024-08-05,18:35:13,"""CNR4880972""",Completed,"""CID5812745""",eBike,Arjangarh,Nawada,14.7,39.9,,,,,,,488.0,23.32,4.2,4.3,Debit Card
2024-12-07,13:24:38,"""CNR3094018""",No Driver Found,"""CID7576498""",Go Sedan,Indraprastha,Akshardham,,,,,,,,,,,,,
2024-02-28,23:11:36,"""CNR6482397""",Completed,"""CID2223797""",Bike,Welcome,Connaught Place,12.4,20.4,,,,,,,101.0,19.69,3.9,4.6,UPI
2024-03-31,09:01:13,"""CNR1549879""",Cancelled by Driver,"""CID7044420""",Go Mini,Mansarovar Park,Panipat,12.9,,,,1.0,Personal & Car related issues,,,,,,,
2024-05-01,19:08:24,"""CNR5400641""",Cancelled by Customer,"""CID2333981""",Auto,Gurgaon Railway Station,Subhash Chowk,10.9,,1.0,AC is not working,,,,,,,,,
2024-08-24,23:42:08,"""CNR4970152""",Completed,"""CID5882097""",Go Mini,Netaji Subhash Place,Chandni Chowk,5.4,19.8,,,,,,,1595.0,25.48,3.4,4.2,Cash
2024-12-25,08:36:57,"""CNR9079149""",Completed,"""CID1374761""",Auto,Jahangirpuri,Greater Noida,6.5,26.8,,,,,,,681.0,25.3,4.5,4.4,UPI
2024-02-27,10:06:22,"""CNR8809634""",No Driver Found,"""CID9101546""",Go Sedan,Ghitorni Village,Shastri Nagar,,,,,,,,,,,,,
2024-02-01,23:13:37,"""CNR6880056""",Completed,"""CID4001153""",Bike,Ashok Park Main,Malviya Nagar,13.5,42.0,,,,,,,717.0,8.29,4.1,4.9,Credit Card
2024-06-14,08:53:16,"""CNR4157015""",Completed,"""CID6312848""",eBike,Ardee City,Kadarpur,9.2,29.2,,,,,,,1183.0,27.0,4.1,4.2,Debit Card
2024-05-16,08:28:59,"""CNR9698743""",Completed,"""CID3933726""",Go Mini,Sushant Lok,Saidulajab,13.7,17.1,,,,,,,93.0,24.02,4.6,4.9,Cash
2024-10-14,05:16:00,"""CNR8725393""",Completed,"""CID1517169""",Go Mini,Mayur Vihar,Meerut,14.1,38.1,,,,,,,1184.0,22.13,3.0,4.9,Credit Card
2024-01-29,11:14:37,"""CNR2197119""",Completed,"""CID5932565""",Auto,ITO,Nawada,12.7,22.0,,,,,,,444.0,41.31,3.6,4.3,Uber Wallet
2024-10-29,16:23:57,"""CNR6329161""",Completed,"""CID5228859""",Go Sedan,Mundka,Chirag Delhi,14.9,20.0,,,,,,,145.0,4.01,4.2,4.8,UPI
2024-03-27,12:08:46,"""CNR3589400""",No Driver Found,"""CID8907209""",Go Sedan,IMT Manesar,New Colony,,,,,,,,,,,,,
2024-10-30,15:06:41,"""CNR8972734""",Completed,"""CID5829972""",Bike,Panchsheel Park,Mundka,10.2,16.7,,,,,,,945.0,10.27,4.1,,UPI
2024-01-18,14:38:47,"""CNR8242082""",No Driver Found,"""CID7194243""",Auto,Okhla,Govindpuri,,,,,,,,,,,,,
2024-07-23,06:30:24,"""CNR4690103""",Completed,"""CID4649565""",Go Mini,Sarai Kale Khan,Ardee City,13.4,30.2,,,,,,,559.0,31.11,4.3,,Credit Card
2024-02-22,18:00:32,"""CNR2963636""",Cancelled by Driver,"""CID6523113""",Auto,Chhatarpur,Welcome,10.1,,,,1.0,More than permitted people in there,,,,,,,
2024-01-24,21:40:48,"""CNR6202463""",No Driver Found,"""CID6956032""",Bike,IIT Delhi,Khan Market,,,,,,,,,,,,,
2024-02-15,22:22:43,"""CNR4880715""",Completed,"""CID4642738""",Go Sedan,Ashram,Jama Masjid,14.4,33.1,,,,,,,951.0,40.09,3.0,,Debit Card
2024-03-26,08:00:31,"""CNR2373698""",Cancelled by Driver,"""CID4692877""",Go Sedan,Connaught Place,Nawada,7.3,,,,1.0,The customer was coughing/sick,,,,,,,
2024-04-22,15:42:26,"""CNR5150844""",Completed,"""CID9005504""",Go Sedan,Anand Vihar ISBT,Ambience Mall,6.4,25.5,,,,,,,759.0,34.04,4.2,,Uber Wallet
2024-10-31,19:58:06,"""CNR7462111""",Completed,"""CID2682557""",Go Sedan,Ashram,New Delhi Railway Station,14.6,33.8,,,,,,,297.0,33.62,4.6,4.2,UPI
2024-03-08,05:16:20,"""CNR7805132""",Completed,"""CID3073728""",eBike,Gurgaon Sector 56,Mandi House,3.1,35.7,,,,,,,614.0,39.95,4.6,4.1,Debit Card
2024-01-12,19:20:14,"""CNR2924427""",Completed,"""CID2203100""",eBike,Hauz Khas,Seelampur,7.0,20.2,,,,,,,220.0,27.15,4.0,3.7,Credit Card
2024-10-27,19:17:04,"""CNR7665765""",Completed,"""CID7853347""",Go Sedan,Dilshad Garden,Barakhamba Road,13.6,28.4,,,,,,,227.0,32.65,4.2,4.5,UPI
2024-09-25,16:07:20,"""CNR8632860""",Completed,"""CID9983021""",Go Mini,IFFCO Chowk,Mehrauli,11.4,33.2,,,,,,,175.0,42.39,4.2,,UPI
2024-10-31,09:56:48,"""CNR7275964""",Completed,"""CID9229499""",Auto,Barakhamba Road,Inderlok,4.7,26.5,,,,,,,373.0,15.53,5.0,4.3,UPI
2024-08-04,18:19:07,"""CNR4401830""",No Driver Found,"""CID2444050""",Go Mini,Gurgaon Sector 56,Kashmere Gate ISBT,,,,,,,,,,,,,
2024-07-20,19:39:25,"""CNR9671839""",No Driver Found,"""CID8918352""",Bike,Sarai Kale Khan,DLF Phase 3,,,,,,,,,,,,,
2024-04-01,20:22:42,"""CNR4353413""",Completed,"""CID5894279""",eBike,Madipur,Nawada,12.5,27.8,,,,,,,84.0,10.92,4.4,4.2,Debit Card
2024-12-14,16:33:00,"""CNR1277302""",Cancelled by Driver,"""CID5957605""",Go Sedan,Saidulajab,Dwarka Mor,7.5,,,,1.0,The customer was coughing/sick,,,,,,,
2024-05-25,17:55:28,"""CNR4202969""",Completed,"""CID9757662""",Auto,Jama Masjid,Malviya Nagar,14.7,37.0,,,,,,,322.0,11.03,3.4,4.9,Credit Card
2024-08-09,20:07:26,"""CNR6012119""",Completed,"""CID7918694""",Bike,Green Park,Ardee City,13.2,24.6,,,,,,,792.0,19.39,4.9,4.8,Debit Card
2024-09-04,09:31:16,"""CNR1429866""",Cancelled by Driver,"""CID7408348""",Bike,Seelampur,Moolchand,9.3,,,,1.0,Personal & Car related issues,,,,,,,
2024-10-31,20:35:07,"""CNR8962202""",Completed,"""CID2563513""",Go Mini,Udyog Bhawan,Mansarovar Park,6.3,16.7,,,,,,,1041.0,4.8,4.6,4.2,Debit Card
2024-02-13,19:23:55,"""CNR8195593""",Cancelled by Driver,"""CID2373599""",Auto,Model Town,Narsinghpur,3.7,,,,1.0,Personal & Car related issues,,,,,,,
2024-11-27,17:07:51,"""CNR6773530""",Completed,"""CID5709410""",Bike,Chhatarpur,Jasola,10.3,20.2,,,,,,,657.0,41.56,3.8,4.6,Credit Card
2024-05-18,17:33:50,"""CNR5607280""",No Driver Found,"""CID8843271""",Auto,Seelampur,Kashmere Gate ISBT,,,,,,,,,,,,,
2024-04-29,14:59:04,"""CNR7601740""",Completed,"""CID3608209""",Go Sedan,IMT Manesar,Dwarka Mor,2.8,40.0,,,,,,,648.0,49.46,4.2,4.9,Debit Card
2024-10-11,13:37:34,"""CNR5775154""",Completed,"""CID2875225""",Go Sedan,Saket A Block,Inderlok,10.7,28.4,,,,,,,405.0,2.93,4.1,3.6,Uber Wallet
2024-11-15,10:02:30,"""CNR8292347""",Completed,"""CID4550393""",Go Sedan,Gurgaon Railway Station,Shastri Nagar,10.4,35.2,,,,,,,215.0,31.07,4.0,4.8,Debit Card
2024-10-21,15:16:29,"""CNR7005944""",Completed,"""CID6271504""",Bike,Saidulajab,Delhi Gate,5.9,20.3,,,,,,,764.0,9.32,4.1,4.0,UPI
2024-11-18,13:57:36,"""CNR9504530""",Completed,"""CID6251673""",Auto,Inderlok,Uttam Nagar,3.5,44.8,,,,,,,351.0,21.62,3.2,4.3,Debit Card
2024-12-30,21:56:19,"""CNR8786168""",Completed,"""CID3186066""",Uber XL,Azadpur,Dilshad Garden,12.2,28.5,,,,,,,313.0,40.53,4.1,4.2,Debit Card
